origin,destination,demand_pax_week,yield_cents_per_km,yield_eur_per_km,yield_source,price_source,distance_km,price_eur,travel_time_min,direct_utility,alternative_utility,utility_gap_direct_minus_alt,direct_share_bound,direct_op_cost_per_pax_eur,direct_margin_per_pax_eur,market_potential_pax_week,market_potential_revenue_week,market_potential_margin_week
LHR,GRU,168.38600000000002,5.285555555555556,0.05285555555555556,via_mad,via_mad_avg_radial_price,9460.787343345432,295.6493626344666,759.5590507509073,-21.10416826770748,-21.95492295516262,0.8507546874551402,0.16326237759833664,459.83109199871103,-164.1817293642444,27.49109871427352,8127.725812996171,-4513.536129032583
LHR,JFK,1976.688,5.567777777777778,0.05567777777777778,via_mad,via_mad_avg_radial_price,5539.286623648814,230.19810232289763,465.44649677366107,-13.912891981931175,-14.454987863406293,0.5420958814751184,0.12533938895786817,281.7776585860154,-51.57955626311775,247.75686608035053,57033.16040916498,-12779.18921356517
LHR,LIS,597.5381428571428,10.995555555555555,0.10995555555555554,via_mad,via_mad_avg_radial_price,1564.6195959321471,103.98197698793038,167.34646969491104,-5.426568933656829,-6.680963892959985,1.2543949593031565,0.226091880476256,138.54391826593945,-34.56194127800907,135.09852237486112,14047.811444686207,-4669.267197065745
LHR,MAD,1136.9781428571428,10.995555555555555,0.10995555555555554,directo,yield_times_distance,1246.7103196307842,137.0827258118471,143.50327397230882,-5.611719995683119,-7.332093543499292,1.7203735478161732,0.31766289082194477,118.80445339755414,18.278272414292957,361.17576366136603,49510.95817987553,6601.66899764274
LIM,MAD,431.7194285714286,4.682222222222222,0.04682222222222222,directo,yield_times_distance,9526.189253001634,446.0373501349876,764.4641939751225,-24.210030882202204,-24.836953562117998,0.6269226799157934,0.1349382097756473,462.8006272349394,-16.76327709995178,58.25544681679401,25984.1051290925,-976.5521975714219
LIS,BCN,594.7207142857143,13.212222222222222,0.13212222222222222,via_mad,via_mad_avg_radial_price,994.0019632528491,71.22830686957435,124.55014724396368,-3.9155690822707605,-4.835156853682832,0.9195877714120719,0.17288474693141323,103.11341166166928,-31.88510479209492,102.81814018415503,7323.562040795909,-3278.3671743000887
LIS,BRU,513.5532857142856,9.231111111111112,0.09231111111111112,via_mad,via_mad_avg_radial_price,1717.4660699129465,95.27678288192139,178.809955243471,-5.481734762507848,-7.115281554789114,1.6335467922812654,0.2991476742058175,148.0343856046165,-52.7576027226951,153.62827100218422,14637.207420800087,-8105.059288507774
LIS,FCO,249.11242857142858,7.147777777777778,0.07147777777777778,via_mad,via_mad_avg_radial_price,1838.7443636822566,82.37978844342254,187.90582727616925,-5.4057123143918355,-6.933980647267857,1.5282683328760216,0.27755176442221197,155.56473717852793,-73.1849487351054,69.14159408950225,5695.86989373419,-5060.124018903688
LIS,FRA,233.007,7.010000000000001,0.07010000000000001,via_mad,via_mad_avg_radial_price,1873.84706028188,85.31618846515985,190.538529521141,-5.517094359726017,-7.267092232914926,1.7499978731889092,0.32411845586999244,157.7443163791581,-72.42812791399825,75.52186904689933,6443.238012846386,-5469.907591633049
LIS,GRU,185.05385714285714,5.285555555555556,0.05285555555555556,via_mad,via_mad_avg_radial_price,7935.2833762035125,260.11752868726984,645.1462532152634,-18.105275638050664,-19.27559286587447,1.170317227823805,0.2117198811273799,390.566481725907,-130.44895303863717,39.179580636448854,10191.295690156687,-5110.935274517615
LIS,LHR,610.4038571428572,10.995555555555555,0.10995555555555554,via_mad,via_mad_avg_radial_price,1564.6195959321471,103.98197698793038,167.34646969491104,-5.426568933656829,-6.680963892959985,1.2543949593031565,0.226091880476256,138.54391826593945,-34.56194127800907,138.00735591138852,14350.277706543118,-4769.802130942709
LIS,MAD,1124.7762857142857,13.212222222222222,0.13212222222222222,directo,yield_times_distance,512.8845584370001,67.76344760415965,88.46634188277501,-3.1245957897386933,-4.138607528703924,1.0140117389652303,0.18680663003828687,73.24010874826689,-5.47666114410724,210.11566748126702,14238.16202417987,-1150.7323118628121
LIS,MUC,173.4594285714286,6.9511111111111115,0.06951111111111112,via_mad,via_mad_avg_radial_price,1982.858035117656,86.33629013525837,198.7143526338242,-5.701012855381652,-7.48942446008339,1.7884116047017375,0.3325897790196063,164.51297167941874,-78.17668154416037,57.690833017438614,4980.812497538323,-4510.077880821631
LIS,ORY,607.3344285714286,9.192222222222222,0.09192222222222222,via_mad,via_mad_avg_radial_price,1438.105584111329,82.40719610561774,157.85791880834967,-4.805302298279348,-6.370971623349946,1.5656693250705978,0.2851133201282256,130.6884730875226,-48.28127698190485,173.15913535817867,14269.558824940637,-8360.344176175378
LPA,BCN,383.1471428571428,6.136666666666667,0.06136666666666667,via_mad,via_mad_avg_radial_price,2174.497517274226,91.45355017536308,213.08731379556696,-6.0908172794186015,-8.436788004077371,2.3459707246587698,0.4653217841322032,176.41215521201622,-84.95860503665314,178.28671209944181,16304.952770586813,-15146.990356539965
LPA,FRA,196.20914285714284,6.136666666666667,0.06136666666666667,via_mad,via_mad_avg_radial_price,3184.9003803404203,105.54143177094856,288.8675285255315,-7.888179205929601,-10.5212124569481,2.6330332510184977,0.5369640877473592,239.14958788606094,-133.60815611511237,105.35726340197698,11119.55642691361,-14076.589696472354
LPA,MAD,1333.8785714285716,6.136666666666667,0.06136666666666667,directo,yield_times_distance,1764.684311974792,108.29279394485307,182.3513233981094,-5.812882346859249,-8.06885400752805,2.2559716606688003,0.44301492374018187,150.96623723590756,-42.67344329105448,590.9281136000914,63993.256442315425,-25216.9373448033
LPA,MUC,145.54014285714285,6.136666666666667,0.06136666666666667,via_mad,via_mad_avg_radial_price,3253.655661232904,106.56153344104708,294.02417459246783,-8.011714160670298,-10.195227580596997,2.1835134199266992,0.4252169319441922,243.4187066342871,-136.85717319324004,61.886133020433725,6594.681233394036,-8469.56122503739
LPA,SVQ,232.27971428571428,6.136666666666667,0.06136666666666667,via_mad,via_mad_avg_radial_price,1377.5387538459015,87.62945451474799,153.31540653844263,-4.818897221063812,-7.893225577184008,3.074328356120196,0.6432324472759906,126.92778754816601,-39.29833303341802,149.40984907256788,13092.70357335995,-5871.558007326495
MAD,AGP,454.89985714285723,13.272222222222222,0.1327222222222222,directo,yield_times_distance,429.9765529730858,57.06744361403899,82.24824147298143,-2.7863137017404087,-4.3961485688050095,1.6098348670646008,0.29420006651960573,68.09222605606307,-11.024782442024076,133.83156823118773,7637.425473811718,-1475.4639236237456
MAD,AMS,617.8288571428571,7.03,0.0703,directo,yield_times_distance,1460.655482824093,102.68408044253374,159.549161211807,-5.244664833086815,-6.852761725919306,1.6080968928324912,0.2938393115727751,132.08863019713868,-29.404549754604943,181.54240605265156,18641.515026841596,-5338.1727113458865
MAD,BCN,3595.032714285714,15.255555555555556,0.15255555555555556,directo,yield_times_distance,482.93085577562044,73.67378499776966,86.21981418317154,-3.197871983618824,-4.558749344134599,1.360877360515775,0.2452646568675424,71.38023832157992,2.2935466761897345,881.7344650968753,64960.71540667063,2022.2991517048717
MAD,BIO,849.3355714285715,24.772222222222222,0.24772222222222223,directo,yield_times_distance,319.17495448909585,79.06672900371547,73.93812158668219,-3.060097011807953,-4.579274060747592,1.5191770489396386,0.2757325011180575,61.212388241697674,17.85434076201779,234.18942139853462,18516.59151725486,4181.297732509218
MAD,BRU,625.9898571428572,9.331111111111111,0.09331111111111111,directo,yield_times_distance,1315.6121208044801,122.76122878351137,148.67090906033602,-5.428642756876948,-6.806908431888463,1.378265675011515,0.24849764490915865,123.08266981029996,-0.321441026788591,155.5570052370207,19096.369108779774,-50.002403487546154
MAD,EZE,553.548,4.79111111111111,0.047911111111111106,directo,yield_times_distance,10085.30153873687,483.198002611482,806.3976154052652,-25.791912360334944,-28.166775461653746,2.3748631013188017,0.47251684141832173,488.1867916791679,-4.9887890676859,261.56075253342914,126385.6331857091,-1304.8714227744683
MAD,FCO,1141.0687142857141,7.147777777777778,0.07147777777777778,directo,yield_times_distance,1329.6286311014007,95.03889982083679,149.72214733260506,-4.895220943068837,-6.289441667334806,1.3942207242659688,0.2514891361518509,123.95297600520682,-28.914076184370032,286.96638524561746,27272.969539305894,-8297.367925345063
MAD,FRA,591.7434285714286,7.361111111111111,0.07361111111111111,directo,yield_times_distance,1422.0505721451593,104.67872267179645,156.65379291088695,-5.226650311653668,-6.7578328892865045,1.531182577632837,0.2781364980548514,129.69159325955783,-25.012870587761384,164.58544496982825,17228.594149810866,-4116.754435659437
MAD,GRU,208.9757142857143,5.5,0.055,directo,yield_times_distance,8377.59190069899,460.7675545384444,678.3193925524242,-22.781738941817373,-25.466744115937693,2.6850051741203202,0.5498583835977895,410.6492400991392,50.11831443930521,114.90704846833636,52945.43972198585,5758.947586428565
MAD,IBZ,755.2158571428572,12.98857142857143,0.1298857142857143,directo,yield_times_distance,458.2394725643367,59.51876120792785,84.36796044232526,-2.8777344330050623,-4.250035781776123,1.3723013487710611,0.2473854990314383,69.84711322022571,-10.328352012297856,186.82945169574114,11119.857522086908,-1929.6403433782132
MAD,JFK,703.3265714285715,5.567777777777778,0.05567777777777778,directo,yield_times_distance,5762.054156815669,320.8183708867035,482.15406176117517,-16.059448652957574,-18.147891704201044,2.0884430512434697,0.4021622940859996,291.89228738973105,28.926083496972467,282.851427457355,90743.93415984722,8181.784007869301
MAD,LHR,1132.747714285714,11.385555555555555,0.11385555555555556,directo,yield_times_distance,1246.7103196307842,141.94489605840718,143.50327397230882,-5.70896340061432,-7.332093543499292,1.623130142884972,0.29696831612861135,118.80445339755414,23.14044266085304,336.39018130996186,47748.869321111284,7784.21770227713
MAD,LIM,432.1085714285714,4.504444444444444,0.04504444444444444,directo,yield_times_distance,9526.189253001634,429.1019025740958,764.4641939751225,-23.871321930984365,-24.836953562117998,0.9656316311336326,0.1795683014049548,462.8006272349394,-33.698724660843595,77.59300219395016,33295.30486786,-2614.785216542159
MAD,LIS,1110.2038571428573,13.479999999999999,0.13479999999999998,directo,yield_times_distance,512.8845584370001,69.1368384773076,88.46634188277501,-3.1520636072016526,-4.138607528703924,0.9865439215022711,0.18266984405474415,73.24010874826689,-4.103270270959285,202.8007654532612,14021.003764216464,-832.1463518121535
MAD,LPA,1333.4781428571428,6.205555555555556,0.06205555555555556,directo,yield_times_distance,1764.684311974792,109.50846535976905,182.3513233981094,-5.83719577515757,-8.06885400752805,2.2316582323704797,0.4370241150315136,150.96623723590756,-41.45777187613851,582.762105296009,63817.383820794086,-24160.018419420154
MAD,MAH,395.15857142857146,9.745,0.09745,directo,yield_times_distance,664.420257000122,64.74775404466189,99.83151927500916,-3.291585466393421,-4.815037801274691,1.52345233488127,0.27658711130711017,82.64918807081368,-17.90143402615179,109.29576777967294,7076.655490320745,-1956.5509762454217
MAD,MEX,440.9417142857143,4.866666666666666,0.048666666666666664,directo,yield_times_distance,9066.892665272759,441.2554430432742,730.016949895457,-23.425447858774625,-25.00317087460321,1.5777230158285853,0.28757649840173266,441.9465358435732,-0.6910928002989749,126.80447419354297,55953.164440141234,-87.6336591608547
MAD,MUC,428.1665714285714,6.98,0.0698,directo,yield_times_distance,1496.254482482131,104.43856287725274,162.2190861861598,-5.333152981268251,-6.9802447986457405,1.6470918173774898,0.30199520504013433,134.29902560074234,-29.860462723489604,129.30425152990273,13504.35020370185,-3861.084782797384
MAD,MXP,635.8374285714286,9.075555555555557,0.09075555555555556,directo,yield_times_distance,1149.8607401249226,104.35625028155965,136.2395555093692,-4.811916115818578,-6.1694963380981935,1.3575802222796156,0.24465483666101423,112.79091741516406,-8.434667133604407,155.56070223010218,16233.731575899717,-1312.1027423806645
MAD,ORY,1165.2614285714285,9.513333333333334,0.09513333333333333,directo,yield_times_distance,1030.3275824585885,98.01849734456039,127.27456868439414,-4.505861320579091,-5.672415037476433,1.1665537168973419,0.21109245304386437,105.36892396529363,-7.350426620733245,245.9778933945406,24110.383490513334,-1808.0424557191154
MAD,PMI,1974.215142857143,10.965555555555556,0.10965555555555556,directo,yield_times_distance,546.2019396202064,59.89407713457575,90.96514547151548,-3.0171844521218247,-4.499343895749718,1.4821594436278929,0.26840163083576873,75.30883503088427,-15.414757896308515,529.8825639635273,31736.827158298274,-8168.0114369729845
MAD,SVQ,181.59714285714284,16.598888888888887,0.16598888888888885,directo,yield_times_distance,394.84613030621415,65.54007045160591,79.61345977296607,-2.9030706044914396,-4.54446170557564,1.6413911010842002,0.30079488580706143,65.91092530223771,-0.370854850631801,54.6234918486029,3580.027504070156,-20.25738691050103
MAD,TFN,1301.0638571428572,6.0311111111111115,0.060311111111111114,directo,yield_times_distance,1770.7028463123972,106.7930561087077,182.8027134734298,-5.79191539164275,-7.469484268276737,1.6775688766339876,0.30845809005632585,151.3399370803994,-44.54688097169171,401.3236724156021,42858.581466032025,-17877.71786622002
MAD,VLC,773.2588571428571,25.513333333333335,0.2551333333333334,directo,yield_times_distance,284.323318697925,72.54035604379727,71.32424890234438,-2.877292098922833,-4.29608452917972,1.4187924302568868,0.25614275425975425,59.04839778407596,13.491958259721315,198.06465342432125,14367.680479091574,2672.2800367271107
MAH,BCN,976.1029999999998,9.745,0.09745,via_mad,via_mad_avg_radial_price,241.04341388389224,69.57228582203227,68.07825604129192,-2.7530108372664843,-3.728212652457554,0.9752018151910695,0.18098254076867246,56.36108343287785,13.211202389154423,176.65760099192346,12290.47310884463,2333.859320286788
MAH,MAD,395.1975714285714,9.8625,0.098625,directo,yield_times_distance,664.420257000122,65.52844784663704,99.83151927500916,-3.307199342432924,-4.815037801274691,1.5078384588417673,0.27347390584088266,82.64918807081368,-17.120740224176643,108.07622343740263,7082.06717097933,-1850.3449458818418
MAH,PMI,349.3394285714285,9.745,0.09745,via_mad,via_mad_avg_radial_price,131.22245759745624,62.17471282784997,59.84168431980922,-2.440327942953184,-3.6444183064730753,1.2040903635198914,0.21741130563132013,49.54213516672659,12.632577661123385,75.95034127421357,4722.190657901429,959.4485845353278
MEX,MAD,441.60585714285713,4.941111111111111,0.04941111111111111,directo,yield_times_distance,9066.892665272759,448.0052409163106,730.016949895457,-23.56044381623535,-25.00317087460321,1.4427270583678613,0.2607296592715933,441.9465358435732,6.058705072737382,115.13974466519704,51583.209047774086,697.5977550767162
MUC,AGP,147.22714285714284,6.9511111111111115,0.06951111111111112,via_mad,via_mad_avg_radial_price,1854.2940375540825,80.98175538840664,189.07205281655618,-5.401076164099257,-7.514025440838642,2.1129492767393856,0.40806813603760694,156.53023980455632,-75.54848441614968,60.07870575985675,4865.2790538967765,-4538.85516584098
MUC,LIS,179.62085714285715,6.9511111111111115,0.06951111111111112,via_mad,via_mad_avg_radial_price,1982.858035117656,86.33629013525837,198.7143526338242,-5.701012855381652,-7.48942446008339,1.7884116047017375,0.3325897790196063,164.51297167941874,-78.17668154416037,59.74006118445513,5157.735255119204,-4670.279738645805
MUC,LPA,145.74414285714286,6.136666666666667,0.06136666666666667,via_mad,via_mad_avg_radial_price,3253.655661232904,106.56153344104709,294.02417459246783,-8.011714160670298,-10.195227580596997,2.1835134199266992,0.4252169319441922,243.4187066342871,-136.85717319324002,61.97287727455034,6603.9248341299035,-8481.432798446544
MUC,MAD,428.12514285714286,6.9511111111111115,0.06951111111111112,directo,yield_times_distance,1496.254482482131,104.00631158231347,162.2190861861598,-5.324507955369466,-6.9802447986457405,1.6557368432762747,0.3038206388335339,134.29902560074234,-30.292714018428867,130.0732544035551,13528.43942602168,-3940.271897093238
MUC,VLC,146.29500000000002,6.11,0.0611,directo,yield_times_distance,1387.8656786928748,84.79859296813466,154.08992590196561,-4.777770377402005,-6.703506536914093,1.9257361595120877,0.3637394139786239,127.56900183604998,-42.77040886791532,53.21325756800279,4512.40936901758,-2275.9527833771685
MXP,AGP,144.67042857142857,8.64,0.0864,via_mad,via_mad_avg_radial_price,1485.7728605235832,79.79659133060332,161.43296453926874,-4.824591117397441,-7.052302037079462,2.2277109196820213,0.4360531843718569,133.64820593664953,-53.85161460604621,63.0840010630127,5033.88825232457,-3397.1753130527695
MXP,BCN,841.7904285714285,8.64,0.0864,via_mad,via_mad_avg_radial_price,720.791273680808,87.92928990629579,104.0593455260606,-3.8397727086471276,-5.040774191087534,1.2010014824404065,0.21688621095603966,86.1493492372615,1.7799406690342892,182.57273647191786,16053.491074225009,324.9686387032464
MXP,IBZ,224.00071428571428,8.64,0.0864,via_mad,via_mad_avg_radial_price,964.0503082107999,80.77217334693042,122.30377311580999,-4.061518929254809,-6.491477911196506,2.429958981941698,0.4862665382564094,101.25366837474465,-20.481495027814233,108.92405190267732,8798.032401933098,-2230.927427454065
MXP,JFK,357.0637142857143,5.567777777777778,0.05567777777777778,via_mad,via_mad_avg_radial_price,6412.595065655376,211.3672514124223,530.9446299241532,-14.846237626731511,-17.80794159780905,2.96170397107754,0.6169913241741481,321.42971468447513,-110.06246327205284,220.30521389168257,46565.30753211074,-24247.33451259506
MXP,MAD,632.2577142857143,8.64,0.0864,directo,yield_times_distance,1149.8607401249226,99.34796794679332,136.2395555093692,-4.711750469123251,-6.1694963380981935,1.4577458689749427,0.26363491616432444,112.79091741516406,-13.442949468370742,166.6852094999617,16559.836850606724,-2240.7408484327757
ORY,AGP,242.20814285714283,9.192222222222222,0.09192222222222222,via_mad,via_mad_avg_radial_price,1451.3772757884894,77.05266135876602,158.8532956841367,-4.718119140858055,-6.187330146764721,1.4692110059066659,0.26586668448663514,131.51253237466653,-54.45987101590052,64.39507589709385,4961.8119762708075,-3506.9475274148554
ORY,BCN,1319.8749999999998,9.192222222222222,0.09192222222222222,via_mad,via_mad_avg_radial_price,826.0925984420925,85.18535993445849,111.95694488315694,-3.9428460963523086,-4.950997345659477,1.0081512493071685,0.18591799716336554,92.68766678779878,-7.502306853340286,245.38851650599705,20903.50910234617,-1840.9799491139477
ORY,FCO,275.33,7.147777777777778,0.07147777777777778,via_mad,via_mad_avg_radial_price,1088.2956955352931,96.33684150830668,131.62217716514698,-4.559180373469074,-6.443107996162368,1.8839276226932942,0.3541197397580159,108.9682512478341,-12.631409739527427,97.49978794757452,9392.821618598995,-1231.5597710828517
ORY,LIS,602.0997142857143,9.192222222222222,0.09192222222222222,via_mad,via_mad_avg_radial_price,1438.105584111329,82.40719610561774,157.85791880834967,-4.805302298279348,-6.370971623349946,1.5656693250705978,0.2851133201282256,130.6884730875226,-48.28127698190485,171.66664858825604,14146.567175006583,-8288.285009044916
ORY,MAD,1118.7234285714287,9.192222222222222,0.09192222222222222,directo,yield_times_distance,1030.3275824585885,94.71000099644337,127.27456868439414,-4.439691393616751,-5.672415037476433,1.232723643859682,0.22232247881450815,105.36892396529363,-10.658922968850263,248.7173657478654,23556.0219578131,-2651.059242521854
ORY,SVQ,344.5182857142857,9.192222222222222,0.09192222222222222,via_mad,via_mad_avg_radial_price,1423.4246717125775,81.3612642738434,156.7568503784433,-4.762362293045734,-6.899006943212235,2.1366446501665015,0.4138039449976924,129.77691316733865,-48.415648893495245,142.56302575241355,11599.108013920863,-6902.281400023176
ORY,VLC,353.2485714285714,9.192222222222222,0.09192222222222222,via_mad,via_mad_avg_radial_price,1051.66951338277,83.68462964666519,128.87521350370776,-4.2511968630074595,-6.2422846661605345,1.991087803153075,0.378994358512,106.69407653901732,-23.00944689235213,133.87921572385181,11203.632585236533,-3080.486704187723
PMI,AGP,314.8392857142857,10.715555555555556,0.10715555555555556,via_mad,via_mad_avg_radial_price,709.1236015453673,58.47619912854033,103.18427011590254,-3.2332093848888572,-4.316422548695941,1.083213163807084,0.1975475183072906,85.42488593473412,-26.94868680619379,62.19571955849715,3636.96928184553,-1676.0929670678013
PMI,AMS,257.4245714285714,7.03,0.0703,via_mad,via_mad_avg_radial_price,1426.9727391404053,80.9882763397039,157.0229554355304,-4.760224635504686,-6.990249702959224,2.2300250674545374,0.43662234228429847,129.99721800762867,-49.00894166792477,112.39731933867455,9102.86515844252,-5508.473667100214
PMI,BCN,1972.0545714285713,10.715555555555556,0.10715555555555556,via_mad,via_mad_avg_radial_price,201.9658171237118,66.60889770423279,65.14743628427838,-2.6351266797702237,-3.474772393547032,0.8396457137768083,0.16175047671802062,53.934696705938535,12.674200998294253,318.98076704252327,21246.957281553143,4042.826356087015
PMI,BIO,311.18414285714283,10.715555555555556,0.10715555555555556,via_mad,via_mad_avg_radial_price,628.7467435782427,69.19488247391857,97.1560057683682,-3.3270177648457357,-4.315157036463294,0.9881392716175581,0.1829081529290178,80.43416599559896,-11.239283521680392,56.9181167907996,3938.4424019761495,-639.718852131914
PMI,FRA,992.3021428571428,7.010000000000001,0.07010000000000001,via_mad,via_mad_avg_radial_price,1252.0928531664106,80.69677929981827,143.9069639874808,-4.492074865745981,-6.567356426119156,2.075281560373175,0.39900202108297056,119.13866299617146,-38.44188369635319,395.9305605249626,31950.321060736245,-15220.316559532537
PMI,IBZ,437.20985714285706,10.715555555555556,0.10715555555555556,via_mad,via_mad_avg_radial_price,139.78771871092172,59.451781144867425,60.48407890331913,-2.398717200963731,-3.54210403977163,1.1433868388078992,0.20726023730095872,50.073965105144374,9.37781603972305,90.61621874174682,5387.295604809766,849.7822295754058
PMI,MAD,1972.046428571429,10.715555555555556,0.10715555555555556,directo,yield_times_distance,546.2019396202064,58.52857228552523,90.96514547151548,-2.989874355140814,-4.499343895749718,1.5094695406089036,0.273798098548199,75.30883503088427,-16.78026274535904,539.9425623916239,31602.067292969878,-9060.378064333865
PMI,MAH,349.6892857142857,9.745,0.09745,via_mad,via_mad_avg_radial_price,131.22245759745624,62.17471282784997,59.84168431980922,-2.440327942953184,-3.6444183064730753,1.2040903635198914,0.21741130563132013,49.54213516672659,12.632577661123385,76.0264041724266,4726.9198467546785,960.4094550041339
PMI,MUC,661.8435714285713,6.9511111111111115,0.06951111111111112,via_mad,via_mad_avg_radial_price,1215.2125724478078,81.7168809699168,141.1409429335856,-4.457156478070048,-6.3333857271292935,1.8762292490592456,0.35236095969409653,116.84871092540854,-35.13182995549174,233.20783599593972,19057.016975332084,-8193.01803849756
PMI,SVQ,376.06328571428577,10.715555555555556,0.10715555555555556,via_mad,via_mad_avg_radial_price,787.5119276690292,62.7848020436177,109.0633945751772,-3.436963932375898,-4.45062661411657,1.013662681740672,0.18675361058242093,90.2921349424125,-27.5073328987948,70.23117641463142,4409.450508483026,-1931.8723495112524
PMI,VLC,645.591,10.715555555555556,0.10715555555555556,via_mad,via_mad_avg_radial_price,276.3035523470213,65.10816741643949,70.7227664260266,-2.716618676849322,-3.556511448572135,0.8398927717228131,0.1617839774273717,58.55043843549043,6.557728980949058,104.44627977131432,6800.30586937501,684.9303958086613
SVQ,BCN,1245.0295714285714,15.255555555555556,0.15255555555555556,via_mad,via_mad_avg_radial_price,809.2803605461037,70.1823750378,110.69602704095777,-3.6175680415751557,-4.992430211166916,1.37486216959176,0.24786259616991446,91.64376966353804,-21.461394625738038,308.59626188260165,21658.018586707894,-6622.906156290115
SVQ,BIO,274.5894285714286,16.598888888888887,0.16598888888888885,via_mad,via_mad_avg_radial_price,701.1435398082476,72.76835980748578,102.58576548561857,-3.507082505862087,-5.086078544235273,1.5789960383731865,0.2878373810070522,84.92939190530512,-12.161032097819344,79.03710197222303,5751.400274455669,-961.1727340028249
SVQ,FCO,161.97171428571428,7.147777777777778,0.07147777777777778,via_mad,via_mad_avg_radial_price,1624.3008915022144,81.33385661164819,171.82256686266606,-5.063128469486285,-7.163000812625768,2.0998723431394826,0.4049132596279287,142.24961962486518,-60.91576301321699,65.58449479895211,5334.239895925357,-3995.1295425145286
SVQ,LPA,232.3265714285714,6.136666666666667,0.06136666666666667,via_mad,via_mad_avg_radial_price,1377.5387538459015,87.62945451474799,153.31540653844263,-4.818897221063812,-7.893225577184008,3.074328356120196,0.6432324472759906,126.92778754816601,-39.29833303341802,149.43998910724022,13095.344728157343,-5872.742460446687
SVQ,MAD,181.70557142857143,17.013333333333335,0.17013333333333336,directo,yield_times_distance,394.84613030621415,67.17648830276391,79.61345977296607,-2.9357989615145996,-4.54446170557564,1.6086627440610402,0.2939567381365732,65.91092530223771,1.2655630005261997,53.41357707838497,3588.1365358149064,67.59824687615833
SVQ,ORY,344.63628571428575,9.192222222222222,0.09192222222222222,via_mad,via_mad_avg_radial_price,1423.4246717125775,81.3612642738434,156.7568503784433,-4.762362293045734,-6.899006943212235,2.1366446501665015,0.4138039449976924,129.77691316733865,-48.415648893495245,142.6118546179233,11603.080792151794,-6904.645481231563
SVQ,PMI,361.68,10.715555555555556,0.10715555555555556,via_mad,via_mad_avg_radial_price,787.5119276690292,62.7848020436177,109.0633945751772,-3.436963932375898,-4.45062661411657,1.013662681740672,0.18675361058242093,90.2921349424125,-27.5073328987948,67.54504587545,4240.802334317204,-1857.98406256037
SVQ,TFN,381.31557142857145,5.81,0.0581,directo,yield_times_distance,1390.141624876303,80.7672284053132,154.26062186572273,-4.700557005420719,-6.820887453878999,2.1203304484582803,0.4098522497704026,127.71031875593604,-46.94309035062284,156.28304482248666,12622.548377055582,-7336.40909337243
SVQ,VLC,326.0065714285714,16.598888888888887,0.16598888888888885,via_mad,via_mad_avg_radial_price,524.3695825135712,68.6816447500067,89.32771868851785,-3.160187268770491,-4.618650329034892,1.4584630602644015,0.2637741692190116,73.95323115825006,-5.271586408243365,85.99211253850979,5906.079724672526,-453.31485167414206
TFN,BCN,404.6148571428572,6.0311111111111115,0.060311111111111114,via_mad,via_mad_avg_radial_price,2194.5056698875587,90.51781025998223,214.58792524156692,-6.102114710030983,-8.660545633963896,2.558430923932913,0.5183727926160548,177.6544914853931,-87.13668122541087,209.74133343108898,18985.32622319098,-18276.163710977413
TFN,BIO,151.97214285714287,6.0311111111111115,0.060311111111111114,via_mad,via_mad_avg_radial_price,2038.482091163907,93.10379502966799,202.88615683729302,-5.91979903733922,-9.972187642177852,4.052388604838632,0.8274243447136261,167.96675293719247,-74.86295790752447,125.74545071829702,11707.378669589543,-9413.676384186563
TFN,MAD,1291.4218571428573,6.057777777777778,0.06057777777777778,directo,yield_times_distance,1770.7028463123972,107.265243534391,182.8027134734298,-5.801359140156416,-7.469484268276737,1.6681251281203213,0.306447280282486,151.3399370803994,-44.074693546008405,395.7527158187858,42450.5114416987,-17442.679669713536
TFN,SVQ,377.4918571428571,6.0311111111111115,0.060311111111111114,via_mad,via_mad_avg_radial_price,1390.141624876303,86.69371459936713,154.26062186572273,-4.819086729301797,-6.820887453878999,2.001800724577202,0.3815189749349826,127.71031875593604,-41.01660415656892,144.02030638344573,12485.655338119856,-5907.223897437569
VLC,AMS,263.6002857142857,7.03,0.0703,via_mad,via_mad_avg_radial_price,1481.1135703012455,86.88511904609288,161.08351777259344,-4.9593727363737266,-6.583822952158551,1.6244502157848242,0.29724399233293397,133.3589036025828,-46.47378455648993,78.35360130581634,6807.761977145951,-3641.3883863116166
VLC,FCO,196.67371428571428,7.147777777777778,0.07147777777777778,via_mad,via_mad_avg_radial_price,1102.4312917066245,83.65722198446997,132.68234687799685,-4.326791377249337,-6.315430121427661,1.9886387441783242,0.37841812483923,109.8459516637011,-26.18872967923113,74.42489816516648,6226.180226974904,-1949.09353945185
VLC,IBZ,197.294,12.98857142857143,0.1298857142857143,via_mad,via_mad_avg_radial_price,173.93139955932486,65.34862385125642,63.044854966949366,-2.567869576364116,-3.6443466673897222,1.0764770910256063,0.1964818743451521,52.193997576123664,13.154626275132756,38.76469491705244,2533.2194668431716,509.9350743033632
VLC,MAD,769.62,24.433333333333334,0.24433333333333335,directo,yield_times_distance,284.323318697925,69.46966420185969,71.32424890234438,-2.815878262084081,-4.29608452917972,1.4802062670956389,0.26801827433803277,59.04839778407596,10.421266417783727,206.27222429603677,14329.662156016357,2149.6178039778406
