origin,destination,demand_pax_week,yield_cents_per_km,yield_eur_per_km,yield_source,distance_km,price_eur,travel_time_min,direct_utility,alternative_utility,utility_gap_direct_minus_alt,direct_share_bound
VCE,JFK,204.416,6.27,0.06269999999999999,via_mad,6668.088220860259,418.0891314479382,550.1066165645194,-19.363914960249154,-30.038639413410408,10.674724453161254,0.9997226125324371
VCE,MAD,391.5441428571429,6.972222222222222,0.06972222222222223,directo,1407.1059119827796,98.10655108546602,155.53294339870848,-5.07278988968349,-8.123250755767403,3.050460866083913,0.6377367022088521
VGO,BCN,322.861,15.296666666666667,0.15296666666666667,via_mad,893.4212807169556,136.66367524033697,117.00659605377167,-5.073405425882173,-7.406505784024471,2.333100358142298,0.4621211428267793
VGO,MAD,687.7397142857143,15.337777777777777,0.15337777777777778,directo,465.7739339695069,71.43937093905637,84.93304504771302,-3.127448319735388,-4.833024677127202,1.7055763573918141,0.31446424132889833
VIE,BCN,208.8167142857143,11.401666666666667,0.11401666666666667,via_mad,1369.6854651397202,156.16697111701376,152.72640988547903,-6.177867620049856,-9.063182227917592,2.885314607867736,0.5987856724775414
VIE,JFK,169.8054285714286,6.557777777777778,0.06557777777777778,via_mad,6804.874839297532,446.2485700170448,560.365612947315,-20.132283659287197,-30.79589074947685,10.663607090189654,0.9997195123794161
VIE,MAD,197.588,7.547777777777778,0.07547777777777778,directo,1805.9565261311293,136.3095853556529,185.4467394598347,-6.435126496309752,-9.976334007724805,3.5412075114150534,0.741983000765219
VIE,PMI,244.96342857142855,9.256666666666668,0.09256666666666667,via_mad,1457.7498455352418,134.93904403504555,159.3312384151431,-5.885405649003774,-8.934905467724944,3.04949981872117,0.6375146434041086
VLC,AMS,263.6002857142857,15.731666666666667,0.15731666666666666,via_mad,1481.1135703012455,233.0038498345576,161.08351777259344,-7.881747352143021,-10.107597199853195,2.2258498477101742,0.435595581256778
VLC,CDG,244.28442857142858,16.505,0.16505,via_mad,1085.5316986910611,179.16700686895965,131.41487740182959,-6.211637685415784,-7.331602485135168,1.1199647997193836,0.20343829601014898
VLC,FCO,196.67371428571428,15.790555555555557,0.15790555555555558,via_mad,1102.4312917066245,174.0800255787633,132.68234687799685,-6.135247449135203,-8.186595484029297,2.051348034894094,0.393276888126448
VLC,IBZ,197.294,18.71095238095238,0.1871095238095238,via_mad,173.93139955932486,32.544221347069296,63.044854966949366,-1.9117815262803735,-2.9618895798735885,1.050108053593215,0.19235210827852675
VLC,LGW,214.85500000000002,9.793912783751495,0.09793912783751495,media_global,1296.5966551038164,126.98754555790696,147.24474913278624,-5.484645893813864,-7.0583246806873365,1.5736787868734723,0.2867486442441079
VLC,MAD,769.62,24.433333333333334,0.24433333333333335,directo,284.323318697925,69.46966420185969,71.32424890234438,-2.815878262084081,-4.292128583331432,1.4762503212473508,0.26724289174833515
VLC,MUC,146.14885714285714,15.706666666666667,0.15706666666666666,via_mad,1387.8656786928748,217.98743593336084,154.08992590196561,-7.44154723670653,-6.959756147251833,-0.4817910894546973,0.0489532369558152
VLC,ORY,360.075,16.973333333333333,0.16973333333333332,via_mad,1051.66951338277,178.50337207150216,128.87521350370776,-6.147571711504199,-7.909278570944233,1.761706859440034,0.32668875683188753
VLC,PMI,653.5624285714285,17.699444444444445,0.17699444444444445,via_mad,276.3035523470213,48.904193745687515,70.7227664260266,-2.392539203434282,-3.271526570226686,0.878987366792404,0.16715593855048075
VLC,SVQ,326.3324285714286,20.51611111111111,0.20516111111111107,via_mad,524.3695825135712,107.58024618135371,89.32771868851785,-3.9381592973974313,-5.316134963361858,1.3779756659644264,0.24844349066596408
WAW,MAD,179.99714285714285,5.761111111111111,0.05761111111111111,directo,2271.1320954088274,130.84244349660855,220.33490715566205,-7.0235470130454125,-11.5824547567284,4.558907743682987,0.8883504227920442
XRY,BCN,250.5512857142857,15.892777777777779,0.15892777777777778,via_mad,865.7196698791813,137.58690331240967,114.9289752409386,-5.050317571066966,-7.273204495093751,2.222886924026785,0.43486727984465706
XRY,FRA,144.684,11.945555555555556,0.11945555555555556,via_mad,1885.3059577997697,225.21027058117028,191.39794683498272,-8.33216434832306,-11.987424441847198,3.655260093524138,0.7632088964015824
XRY,MAD,388.326,16.53,0.1653,directo,467.7745280209766,77.32312948186744,85.08308960157325,-3.2481243816688137,-4.917004537570296,1.6688801559014825,0.3066077753290106
ZRH,JFK,306.0715714285714,7.312777777777778,0.07312777777777778,via_mad,6309.317400670765,461.3863608057182,523.1988050503073,-19.69170331712051,-30.18614828870156,10.49444497158105,0.9996678322829246
ZRH,LIS,205.37357142857144,11.268888888888888,0.11268888888888888,via_mad,1723.4922825402389,194.21843032803446,179.2619211905179,-7.469607030371048,-11.091675859596462,3.622068829225414,0.7571582308036046
ZRH,MAD,281.1842857142857,9.057777777777778,0.09057777777777778,directo,1240.1775512248544,112.33252663983349,143.01331634186408,-5.106916859633952,-8.16074977746242,3.053832917828469,0.6385153802064825
ZRH,PMI,313.18185714285715,10.011666666666667,0.10011666666666667,via_mad,996.1892356290234,99.7351456403924,124.71419267217676,-4.488986766251383,-7.012390790101511,2.5234040238501283,0.5096231550468996
