i,j,o,d,value
i7          ,i3          ,i8          ,i2          ,-0.000000002259713
i7          ,i3          ,i8          ,i3          ,-0.000000001682488
i7          ,i3          ,i8          ,i4          ,-0.000000002639219
i7          ,i3          ,i8          ,i5          ,-0.000000002441078
i7          ,i3          ,i8          ,i6          ,0.000005800966929
i7          ,i3          ,i8          ,i7          ,0.000012264448960
i7          ,i3          ,i8          ,i8          ,0.000000000000000
i7          ,i4          ,i1          ,i1          ,0.000000000000000
i7          ,i4          ,i1          ,i2          ,-0.000000004173960
i7          ,i4          ,i1          ,i3          ,-0.000000001376764
i7          ,i4          ,i1          ,i4          ,0.000000000359630
i7          ,i4          ,i1          ,i5          ,-0.000000001576303
i7          ,i4          ,i1          ,i6          ,-0.000000002264227
i7          ,i4          ,i1          ,i7          ,-0.000000003060683
i7          ,i4          ,i1          ,i8          ,-0.000000000795211
i7          ,i4          ,i2          ,i1          ,-0.000000004105594
i7          ,i4          ,i2          ,i2          ,0.000000000000000
i7          ,i4          ,i2          ,i3          ,-0.000000000899192
i7          ,i4          ,i2          ,i4          ,-0.000000005469693
i7          ,i4          ,i2          ,i5          ,-0.000000000946040
i7          ,i4          ,i2          ,i6          ,-0.000000005124837
i7          ,i4          ,i2          ,i7          ,0.000000044967994
i7          ,i4          ,i2          ,i8          ,-0.000000000153369
i7          ,i4          ,i3          ,i1          ,-0.000000001224170
i7          ,i4          ,i3          ,i2          ,-0.000000000850802
i7          ,i4          ,i3          ,i3          ,0.000000000000000
i7          ,i4          ,i3          ,i4          ,0.000000000000000
i7          ,i4          ,i3          ,i5          ,-0.000000001144725
i7          ,i4          ,i3          ,i6          ,0.000000072848753
i7          ,i4          ,i3          ,i7          ,0.000059754480292
i7          ,i4          ,i3          ,i8          ,-0.000000000727868
i7          ,i4          ,i4          ,i1          ,-0.000000001509791
i7          ,i4          ,i4          ,i2          ,-0.000000005323683
i7          ,i4          ,i4          ,i3          ,-0.000000001903158
i7          ,i4          ,i4          ,i4          ,0.000000000000000
i7          ,i4          ,i4          ,i5          ,-0.000000001735240
i7          ,i4          ,i4          ,i6          ,-0.000000002840607
i7          ,i4          ,i4          ,i7          ,-0.000000000324085
i7          ,i4          ,i4          ,i8          ,-0.000000001606811
i7          ,i4          ,i5          ,i1          ,-0.000000001469004
i7          ,i4          ,i5          ,i2          ,-0.000000001011563
i7          ,i4          ,i5          ,i3          ,-0.000000001222956
i7          ,i4          ,i5          ,i4          ,0.000000000122679
i7          ,i4          ,i5          ,i5          ,0.000000000000000
i7          ,i4          ,i5          ,i6          ,0.000000031101950
i7          ,i4          ,i5          ,i7          ,0.000000000000000
i7          ,i4          ,i5          ,i8          ,-0.000000001055318
i7          ,i4          ,i6          ,i1          ,0.000000000000000
i7          ,i4          ,i6          ,i2          ,0.000000008638930
i7          ,i4          ,i6          ,i3          ,0.000000053289730
i7          ,i4          ,i6          ,i4          ,0.000000049395380
i7          ,i4          ,i6          ,i5          ,0.000000101511074
i7          ,i4          ,i6          ,i6          ,0.000000000000000
i7          ,i4          ,i6          ,i7          ,-0.000000001635293
i7          ,i4          ,i6          ,i8          ,0.000003922524543
i7          ,i4          ,i7          ,i1          ,0.000000007347803
i7          ,i4          ,i7          ,i2          ,0.000000126496647
i7          ,i4          ,i7          ,i3          ,0.000262733436203
i7          ,i4          ,i7          ,i4          ,0.184808080595532
i7          ,i4          ,i7          ,i5          ,0.000000000000000
i7          ,i4          ,i7          ,i6          ,0.000000000000000
i7          ,i4          ,i7          ,i7          ,0.000000000000000
i7          ,i4          ,i7          ,i8          ,0.001608891553340
i7          ,i4          ,i8          ,i1          ,-0.000000000880749
i7          ,i4          ,i8          ,i2          ,-0.000000000521123
i7          ,i4          ,i8          ,i3          ,-0.000000000878340
i7          ,i4          ,i8          ,i4          ,0.000000000662354
i7          ,i4          ,i8          ,i5          ,-0.000000001055457
i7          ,i4          ,i8          ,i6          ,0.000009265022879
i7          ,i4          ,i8          ,i7          ,0.000015555883730
i7          ,i4          ,i8          ,i8          ,0.000000000000000
i7          ,i5          ,i1          ,i1          ,0.000000000000000
i7          ,i5          ,i1          ,i2          ,-0.000000005092721
i7          ,i5          ,i1          ,i3          ,-0.000000002639843
i7          ,i5          ,i1          ,i4          ,-0.000000002101301
i7          ,i5          ,i1          ,i5          ,-0.000000001397433
i7          ,i5          ,i1          ,i6          ,-0.000000003164474
i7          ,i5          ,i1          ,i7          ,-0.000000003488891
i7          ,i5          ,i1          ,i8          ,-0.000000001932617
i7          ,i5          ,i2          ,i1          ,-0.000000004957377
i7          ,i5          ,i2          ,i2          ,0.000000000000000
i7          ,i5          ,i2          ,i3          ,-0.000000002424847
i7          ,i5          ,i2          ,i4          ,-0.000000005750337
i7          ,i5          ,i2          ,i5          ,-0.000000000960361
i7          ,i5          ,i2          ,i6          ,-0.000000005310643
i7          ,i5          ,i2          ,i7          ,0.000000035268429
i7          ,i5          ,i2          ,i8          ,-0.000000001661198
i7          ,i5          ,i3          ,i1          ,-0.000000002650521
i7          ,i5          ,i3          ,i2          ,-0.000000002427745
i7          ,i5          ,i3          ,i3          ,0.000000000000000
i7          ,i5          ,i3          ,i4          ,-0.000000002701210
i7          ,i5          ,i3          ,i5          ,-0.000000001205086
i7          ,i5          ,i3          ,i6          ,0.000000053017983
i7          ,i5          ,i3          ,i7          ,0.000034345949517
i7          ,i5          ,i3          ,i8          ,-0.000000001804086
i7          ,i5          ,i4          ,i1          ,-0.000000002000764
i7          ,i5          ,i4          ,i2          ,-0.000000005813619
i7          ,i5          ,i4          ,i3          ,-0.000000002813803
i7          ,i5          ,i4          ,i4          ,0.000000000000000
i7          ,i5          ,i4          ,i5          ,-0.000000001436688
i7          ,i5          ,i4          ,i6          ,-0.000000002806674
i7          ,i5          ,i4          ,i7          ,0.000000057518688
i7          ,i5          ,i4          ,i8          ,-0.000000001934347
i7          ,i5          ,i5          ,i1          ,-0.000000002640060
i7          ,i5          ,i5          ,i2          ,-0.000000002372584
i7          ,i5          ,i5          ,i3          ,-0.000000002480188
i7          ,i5          ,i5          ,i4          ,-0.000000002672084
i7          ,i5          ,i5          ,i5          ,0.000000000000000
i7          ,i5          ,i5          ,i6          ,-0.000000000704851
i7          ,i5          ,i5          ,i7          ,0.000000000000000
i7          ,i5          ,i5          ,i8          ,-0.000000002491303
i7          ,i5          ,i6          ,i1          ,-0.000000001819650
i7          ,i5          ,i6          ,i2          ,0.000000005173710
i7          ,i5          ,i6          ,i3          ,0.000000042090158
i7          ,i5          ,i6          ,i4          ,0.000000016549121
i7          ,i5          ,i6          ,i5          ,0.000000150312994
i7          ,i5          ,i6          ,i6          ,0.000000000000000
i7          ,i5          ,i6          ,i7          ,-0.000000002370089
i7          ,i5          ,i6          ,i8          ,0.000003033635878
i7          ,i5          ,i7          ,i1          ,0.000000002464533
i7          ,i5          ,i7          ,i2          ,0.000000073414374
i7          ,i5          ,i7          ,i3          ,0.000105926233964
i7          ,i5          ,i7          ,i4          ,0.000000110301569
i7          ,i5          ,i7          ,i5          ,0.000000000000000
i7          ,i5          ,i7          ,i6          ,-0.000000001261267
i7          ,i5          ,i7          ,i7          ,0.000000000000000
i7          ,i5          ,i7          ,i8          ,0.000442512002275
i7          ,i5          ,i8          ,i1          ,-0.000000002124804
i7          ,i5          ,i8          ,i2          ,-0.000000001924884
i7          ,i5          ,i8          ,i3          ,-0.000000001923038
i7          ,i5          ,i8          ,i4          ,-0.000000002125400
i7          ,i5          ,i8          ,i5          ,-0.000000001306244
i7          ,i5          ,i8          ,i6          ,0.000005969262993
i7          ,i5          ,i8          ,i7          ,0.000013278947754
i7          ,i5          ,i8          ,i8          ,0.000000000000000
i7          ,i6          ,i1          ,i1          ,0.000000000000000
i7          ,i6          ,i1          ,i2          ,-0.000000002994742
i7          ,i6          ,i1          ,i3          ,0.000000003640377
i7          ,i6          ,i1          ,i4          ,0.000000006519160
i7          ,i6          ,i1          ,i5          ,0.000000005899102
i7          ,i6          ,i1          ,i6          ,0.000000016390214
i7          ,i6          ,i1          ,i7          ,0.000000002212139
i7          ,i6          ,i1          ,i8          ,0.000000006394721
i7          ,i6          ,i2          ,i1          ,-0.000000002839357
i7          ,i6          ,i2          ,i2          ,0.000000000000000
i7          ,i6          ,i2          ,i3          ,0.000000004101900
i7          ,i6          ,i2          ,i4          ,-0.000000004610802
i7          ,i6          ,i2          ,i5          ,0.000000006702826
i7          ,i6          ,i2          ,i6          ,0.000000010902703
i7          ,i6          ,i2          ,i7          ,0.000000121889098
i7          ,i6          ,i2          ,i8          ,0.000000006846995
i7          ,i6          ,i3          ,i1          ,0.000000003671930
i7          ,i6          ,i3          ,i2          ,0.000000004051449
i7          ,i6          ,i3          ,i3          ,0.000000000000000
i7          ,i6          ,i3          ,i4          ,0.000000005252671
i7          ,i6          ,i3          ,i5          ,0.000000006441417
i7          ,i6          ,i3          ,i6          ,0.000000663778287
i7          ,i6          ,i3          ,i7          ,0.000070895926399
i7          ,i6          ,i3          ,i8          ,0.000000007260456
i7          ,i6          ,i4          ,i1          ,0.000000006461378
i7          ,i6          ,i4          ,i2          ,-0.000000004864833
i7          ,i6          ,i4          ,i3          ,0.000000004421874
i7          ,i6          ,i4          ,i4          ,0.000000000000000
i7          ,i6          ,i4          ,i5          ,0.000000007058801
i7          ,i6          ,i4          ,i6          ,0.000000034904948
i7          ,i6          ,i4          ,i7          ,0.000000184181012
i7          ,i6          ,i4          ,i8          ,0.000000007143071
i7          ,i6          ,i5          ,i1          ,0.000000006141032
i7          ,i6          ,i5          ,i2          ,0.000000006790654
i7          ,i6          ,i5          ,i3          ,0.000000006498073
i7          ,i6          ,i5          ,i4          ,0.000000007509258
i7          ,i6          ,i5          ,i5          ,0.000000000000000
i7          ,i6          ,i5          ,i6          ,0.000000460251773
i7          ,i6          ,i5          ,i7          ,0.000000000000000
i7          ,i6          ,i5          ,i8          ,0.000000007570712
i7          ,i6          ,i6          ,i1          ,0.000000011315148
i7          ,i6          ,i6          ,i2          ,0.000000010682414
i7          ,i6          ,i6          ,i3          ,0.000000002948209
i7          ,i6          ,i6          ,i4          ,0.000000003270537
i7          ,i6          ,i6          ,i5          ,0.000000001295226
i7          ,i6          ,i6          ,i6          ,0.000000000000000
i7          ,i6          ,i6          ,i7          ,0.000000009350510
i7          ,i6          ,i6          ,i8          ,0.000000000000000
i7          ,i6          ,i7          ,i1          ,0.000000040011003
i7          ,i6          ,i7          ,i2          ,0.000000222891032
i7          ,i6          ,i7          ,i3          ,0.000453796178895
i7          ,i6          ,i7          ,i4          ,0.000000495933379
i7          ,i6          ,i7          ,i5          ,0.000000000000000
i7          ,i6          ,i7          ,i6          ,0.000000042715889
i7          ,i6          ,i7          ,i7          ,0.000000000000000
i7          ,i6          ,i7          ,i8          ,0.001901221309941
i7          ,i6          ,i8          ,i1          ,0.000000006092208
i7          ,i6          ,i8          ,i2          ,0.000000006166608
i7          ,i6          ,i8          ,i3          ,0.000000006951314
i7          ,i6          ,i8          ,i4          ,0.000000007310619
i7          ,i6          ,i8          ,i5          ,0.000000007435906
i7          ,i6          ,i8          ,i6          ,0.000038550408510
i7          ,i6          ,i8          ,i7          ,0.000041626310656
i7          ,i6          ,i8          ,i8          ,0.000000000000000
i7          ,i7          ,i1          ,i1          ,0.000000000000000
i7          ,i7          ,i1          ,i2          ,0.000000000000000
i7          ,i7          ,i1          ,i3          ,0.000000000000000
i7          ,i7          ,i1          ,i4          ,0.000000000000000
i7          ,i7          ,i1          ,i5          ,0.000000000000000
i7          ,i7          ,i1          ,i6          ,0.000000000000000
i7          ,i7          ,i1          ,i7          ,0.000000000000000
i7          ,i7          ,i1          ,i8          ,0.000000000000000
i7          ,i7          ,i2          ,i1          ,0.000000000000000
i7          ,i7          ,i2          ,i2          ,0.000000000000000
i7          ,i7          ,i2          ,i3          ,0.000000000000000
i7          ,i7          ,i2          ,i4          ,0.000000000000000
i7          ,i7          ,i2          ,i5          ,0.000000000000000
i7          ,i7          ,i2          ,i6          ,0.000000000000000
i7          ,i7          ,i2          ,i7          ,0.000000000000000
i7          ,i7          ,i2          ,i8          ,0.000000000000000
i7          ,i7          ,i3          ,i1          ,0.000000000000000
i7          ,i7          ,i3          ,i2          ,0.000000000000000
i7          ,i7          ,i3          ,i3          ,0.000000000000000
i7          ,i7          ,i3          ,i4          ,0.000000000000000
i7          ,i7          ,i3          ,i5          ,0.000000000000000
i7          ,i7          ,i3          ,i6          ,0.000000000000000
i7          ,i7          ,i3          ,i7          ,0.000000000000000
i7          ,i7          ,i3          ,i8          ,0.000000000000000
i7          ,i7          ,i4          ,i1          ,0.000000000000000
i7          ,i7          ,i4          ,i2          ,0.000000000000000
i7          ,i7          ,i4          ,i3          ,0.000000000000000
i7          ,i7          ,i4          ,i4          ,0.000000000000000
i7          ,i7          ,i4          ,i5          ,0.000000000000000
i7          ,i7          ,i4          ,i6          ,0.000000000000000
i7          ,i7          ,i4          ,i7          ,0.000000000000000
i7          ,i7          ,i4          ,i8          ,0.000000000000000
i7          ,i7          ,i5          ,i1          ,0.000000000000000
i7          ,i7          ,i5          ,i2          ,0.000000000000000
i7          ,i7          ,i5          ,i3          ,0.000000000000000
i7          ,i7          ,i5          ,i4          ,0.000000000000000
i7          ,i7          ,i5          ,i5          ,0.000000000000000
i7          ,i7          ,i5          ,i6          ,0.000000000000000
i7          ,i7          ,i5          ,i7          ,0.000000000000000
i7          ,i7          ,i5          ,i8          ,0.000000000000000
i7          ,i7          ,i6          ,i1          ,0.000000000000000
i7          ,i7          ,i6          ,i2          ,0.000000000000000
i7          ,i7          ,i6          ,i3          ,0.000000000000000
i7          ,i7          ,i6          ,i4          ,0.000000000000000
i7          ,i7          ,i6          ,i5          ,0.000000000000000
i7          ,i7          ,i6          ,i6          ,0.000000000000000
i7          ,i7          ,i6          ,i7          ,0.000000000000000
i7          ,i7          ,i6          ,i8          ,0.000000000000000
i7          ,i7          ,i7          ,i1          ,0.000000000000000
i7          ,i7          ,i7          ,i2          ,0.000000000000000
i7          ,i7          ,i7          ,i3          ,0.000000000000000
i7          ,i7          ,i7          ,i4          ,0.000000000000000
i7          ,i7          ,i7          ,i5          ,0.000000000000000
i7          ,i7          ,i7          ,i6          ,0.000000000000000
i7          ,i7          ,i7          ,i7          ,0.000000000000000
i7          ,i7          ,i7          ,i8          ,0.000000000000000
i7          ,i7          ,i8          ,i1          ,0.000000000000000
i7          ,i7          ,i8          ,i2          ,0.000000000000000
i7          ,i7          ,i8          ,i3          ,0.000000000000000
i7          ,i7          ,i8          ,i4          ,0.000000000000000
i7          ,i7          ,i8          ,i5          ,0.000000000000000
i7          ,i7          ,i8          ,i6          ,0.000000000000000
i7          ,i7          ,i8          ,i7          ,0.000000000000000
i7          ,i7          ,i8          ,i8          ,0.000000000000000
i7          ,i8          ,i1          ,i1          ,0.000000000000000
i7          ,i8          ,i1          ,i2          ,-0.000000005277605
i7          ,i8          ,i1          ,i3          ,-0.000000002899270
i7          ,i8          ,i1          ,i4          ,-0.000000002437918
i7          ,i8          ,i1          ,i5          ,-0.000000002618073
i7          ,i8          ,i1          ,i6          ,-0.000000003378424
i7          ,i8          ,i1          ,i7          ,-0.000000003629805
i7          ,i8          ,i1          ,i8          ,-0.000000001394123
i7          ,i8          ,i2          ,i1          ,-0.000000005134621
i7          ,i8          ,i2          ,i2          ,0.000000000000000
i7          ,i8          ,i2          ,i3          ,-0.000000002749740
i7          ,i8          ,i2          ,i4          ,-0.000000005739424
i7          ,i8          ,i2          ,i5          ,-0.000000002366762
i7          ,i8          ,i2          ,i6          ,-0.000000005373382
i7          ,i8          ,i2          ,i7          ,0.000000031692262
i7          ,i8          ,i2          ,i8          ,-0.000000001156493
i7          ,i8          ,i3          ,i1          ,-0.000000002890852
i7          ,i8          ,i3          ,i2          ,-0.000000002784369
i7          ,i8          ,i3          ,i3          ,0.000000000000000
i7          ,i8          ,i3          ,i4          ,-0.000000003062205
i7          ,i8          ,i3          ,i5          ,-0.000000002484791
i7          ,i8          ,i3          ,i6          ,0.000000046254455
i7          ,i8          ,i3          ,i7          ,0.000027697286096
i7          ,i8          ,i3          ,i8          ,-0.000000001608189
i7          ,i8          ,i4          ,i1          ,-0.000000002292588
i7          ,i8          ,i4          ,i2          ,-0.000000005786495
i7          ,i8          ,i4          ,i3          ,-0.000000002965688
i7          ,i8          ,i4          ,i4          ,0.000000000000000
i7          ,i8          ,i4          ,i5          ,-0.000000002304868
i7          ,i8          ,i4          ,i6          ,-0.000000002993552
i7          ,i8          ,i4          ,i7          ,0.000000052911343
i7          ,i8          ,i4          ,i8          ,-0.000000001376976
i7          ,i8          ,i5          ,i1          ,-0.000000002645947
i7          ,i8          ,i5          ,i2          ,-0.000000002290145
i7          ,i8          ,i5          ,i3          ,-0.000000002381265
i7          ,i8          ,i5          ,i4          ,-0.000000002404838
i7          ,i8          ,i5          ,i5          ,0.000000000000000
i7          ,i8          ,i5          ,i6          ,0.000000022092234
i7          ,i8          ,i5          ,i7          ,0.000000000000000
i7          ,i8          ,i5          ,i8          ,-0.000000001665153
i7          ,i8          ,i6          ,i1          ,-0.000000002136358
i7          ,i8          ,i6          ,i2          ,0.000000003656593
i7          ,i8          ,i6          ,i3          ,0.000000037339954
i7          ,i8          ,i6          ,i4          ,0.000000013073253
i7          ,i8          ,i6          ,i5          ,0.000000062115986
i7          ,i8          ,i6          ,i6          ,0.000000000000000
i7          ,i8          ,i6          ,i7          ,-0.000000002630457
i7          ,i8          ,i6          ,i8          ,0.000005155847005
i7          ,i8          ,i7          ,i1          ,0.000000001203676
i7          ,i8          ,i7          ,i2          ,0.000000057006858
i7          ,i8          ,i7          ,i3          ,0.000077669233910
i7          ,i8          ,i7          ,i4          ,0.000000086684718
i7          ,i8          ,i7          ,i5          ,0.000000000000000
i7          ,i8          ,i7          ,i6          ,-0.000000001682806
i7          ,i8          ,i7          ,i7          ,0.000000000000000
i7          ,i8          ,i7          ,i8          ,0.006923359209402
i7          ,i8          ,i8          ,i1          ,-0.000000002560564
i7          ,i8          ,i8          ,i2          ,-0.000000002284490
i7          ,i8          ,i8          ,i3          ,-0.000000002620347
i7          ,i8          ,i8          ,i4          ,-0.000000002856048
i7          ,i8          ,i8          ,i5          ,-0.000000002757360
i7          ,i8          ,i8          ,i6          ,0.000000000000000
i7          ,i8          ,i8          ,i7          ,-0.000000000161568
i7          ,i8          ,i8          ,i8          ,0.000000000000000
i8          ,i1          ,i1          ,i1          ,0.000000000000000
i8          ,i1          ,i1          ,i2          ,0.000000000808330
i8          ,i1          ,i1          ,i3          ,-0.000000000519519
i8          ,i1          ,i1          ,i4          ,0.000000000789270
i8          ,i1          ,i1          ,i5          ,0.000000000956469
i8          ,i1          ,i1          ,i6          ,-0.000000000131499
i8          ,i1          ,i1          ,i7          ,0.000000001034965
i8          ,i1          ,i1          ,i8          ,-0.000000001105828
i8          ,i1          ,i2          ,i1          ,-0.000000004029087
i8          ,i1          ,i2          ,i2          ,0.000000000000000
i8          ,i1          ,i2          ,i3          ,-0.000000001388734
i8          ,i1          ,i2          ,i4          ,-0.000000005165828
i8          ,i1          ,i2          ,i5          ,0.000000001602270
i8          ,i1          ,i2          ,i6          ,-0.000000002903652
i8          ,i1          ,i2          ,i7          ,0.000000107097672
i8          ,i1          ,i2          ,i8          ,-0.000000000723089
i8          ,i1          ,i3          ,i1          ,0.000000003081865
i8          ,i1          ,i3          ,i2          ,-0.000000001369368
i8          ,i1          ,i3          ,i3          ,0.000000000000000
i8          ,i1          ,i3          ,i4          ,0.000000001923496
i8          ,i1          ,i3          ,i5          ,0.000000001757688
i8          ,i1          ,i3          ,i6          ,0.000000115358882
i8          ,i1          ,i3          ,i7          ,0.000034361937664
i8          ,i1          ,i3          ,i8          ,0.000000000404510
i8          ,i1          ,i4          ,i1          ,0.000000006231337
i8          ,i1          ,i4          ,i2          ,-0.000000005377116
i8          ,i1          ,i4          ,i3          ,0.000000000000000
i8          ,i1          ,i4          ,i4          ,0.000000000000000
i8          ,i1          ,i4          ,i5          ,0.000000002631185
i8          ,i1          ,i4          ,i6          ,0.000000003320787
i8          ,i1          ,i4          ,i7          ,0.000000159506027
i8          ,i1          ,i4          ,i8          ,0.000000000000000
i8          ,i1          ,i5          ,i1          ,0.000000010021361
i8          ,i1          ,i5          ,i2          ,0.000000001571423
i8          ,i1          ,i5          ,i3          ,0.000000001433143
i8          ,i1          ,i5          ,i4          ,0.000000003802324
i8          ,i1          ,i5          ,i5          ,0.000000000000000
i8          ,i1          ,i5          ,i6          ,0.000000081262415
i8          ,i1          ,i5          ,i7          ,0.000000000000000
i8          ,i1          ,i5          ,i8          ,0.000000000961873
i8          ,i1          ,i6          ,i1          ,0.000000002890637
i8          ,i1          ,i6          ,i2          ,0.000000004601099
i8          ,i1          ,i6          ,i3          ,0.000000034541645
i8          ,i1          ,i6          ,i4          ,0.000000021468704
i8          ,i1          ,i6          ,i5          ,0.000000072775372
i8          ,i1          ,i6          ,i6          ,0.000000000000000
i8          ,i1          ,i6          ,i7          ,0.000000002212361
i8          ,i1          ,i6          ,i8          ,0.000001719183650
i8          ,i1          ,i7          ,i1          ,0.000000006721591
i8          ,i1          ,i7          ,i2          ,0.000000022129561
i8          ,i1          ,i7          ,i3          ,0.000046949136481
i8          ,i1          ,i7          ,i4          ,0.000000088345089
i8          ,i1          ,i7          ,i5          ,0.000000000000000
i8          ,i1          ,i7          ,i6          ,0.000000002191773
i8          ,i1          ,i7          ,i7          ,0.000000000000000
i8          ,i1          ,i7          ,i8          ,0.000076560453591
i8          ,i1          ,i8          ,i1          ,0.000000042225620
i8          ,i1          ,i8          ,i2          ,0.000000003524088
i8          ,i1          ,i8          ,i3          ,0.000000004339486
i8          ,i1          ,i8          ,i4          ,0.000000010523003
i8          ,i1          ,i8          ,i5          ,0.000000005792726
i8          ,i1          ,i8          ,i6          ,0.000012921667827
i8          ,i1          ,i8          ,i7          ,0.000112580608017
i8          ,i1          ,i8          ,i8          ,0.000000000000000
i8          ,i2          ,i1          ,i1          ,0.000000000000000
i8          ,i2          ,i1          ,i2          ,-0.000000004453923
i8          ,i2          ,i1          ,i3          ,0.000000001149151
i8          ,i2          ,i1          ,i4          ,0.000000003604240
i8          ,i2          ,i1          ,i5          ,0.000000003286435
i8          ,i2          ,i1          ,i6          ,0.000000001077568
i8          ,i2          ,i1          ,i7          ,0.000000003764338
i8          ,i2          ,i1          ,i8          ,0.000000000593734
i8          ,i2          ,i2          ,i1          ,0.000000004197705
i8          ,i2          ,i2          ,i2          ,0.000000000000000
i8          ,i2          ,i2          ,i3          ,0.000000000000000
i8          ,i2          ,i2          ,i4          ,0.000000001635238
i8          ,i2          ,i2          ,i5          ,0.000000001661470
i8          ,i2          ,i2          ,i6          ,0.000000003486472
i8          ,i2          ,i2          ,i7          ,0.000000000229337
i8          ,i2          ,i2          ,i8          ,-0.000000000530011
i8          ,i2          ,i3          ,i1          ,0.000000000778514
i8          ,i2          ,i3          ,i2          ,0.000000003328191
i8          ,i2          ,i3          ,i3          ,0.000000000000000
i8          ,i2          ,i3          ,i4          ,0.000000002783066
i8          ,i2          ,i3          ,i5          ,0.000000003582875
i8          ,i2          ,i3          ,i6          ,0.000000156248100
i8          ,i2          ,i3          ,i7          ,0.000064454805482
i8          ,i2          ,i3          ,i8          ,0.000000001951909
i8          ,i2          ,i4          ,i1          ,0.000000003807265
i8          ,i2          ,i4          ,i2          ,-0.000000004544254
i8          ,i2          ,i4          ,i3          ,0.000000002662612
i8          ,i2          ,i4          ,i4          ,0.000000000000000
i8          ,i2          ,i4          ,i5          ,0.000000004708420
i8          ,i2          ,i4          ,i6          ,0.000000005964054
i8          ,i2          ,i4          ,i7          ,0.000000225224603
i8          ,i2          ,i4          ,i8          ,0.000000001349102
i8          ,i2          ,i5          ,i1          ,0.000000004040226
i8          ,i2          ,i5          ,i2          ,0.000000012068495
i8          ,i2          ,i5          ,i3          ,0.000000004218678
i8          ,i2          ,i5          ,i4          ,0.000000005329082
i8          ,i2          ,i5          ,i5          ,0.000000000000000
i8          ,i2          ,i5          ,i6          ,0.000000104055563
i8          ,i2          ,i5          ,i7          ,0.000000000000000
i8          ,i2          ,i5          ,i8          ,0.000000002406594
i8          ,i2          ,i6          ,i1          ,0.000000001216480
i8          ,i2          ,i6          ,i2          ,0.000000033891746
i8          ,i2          ,i6          ,i3          ,0.000000057713076
i8          ,i2          ,i6          ,i4          ,0.000000032992212
i8          ,i2          ,i6          ,i5          ,0.000000105371305
i8          ,i2          ,i6          ,i6          ,0.000000000000000
i8          ,i2          ,i6          ,i7          ,0.000000004228207
i8          ,i2          ,i6          ,i8          ,0.000002259892579
i8          ,i2          ,i7          ,i1          ,0.000000003663062
i8          ,i2          ,i7          ,i2          ,0.000000128890153
i8          ,i2          ,i7          ,i3          ,0.000083528212443
i8          ,i2          ,i7          ,i4          ,0.000000116226293
i8          ,i2          ,i7          ,i5          ,0.000000000000000
i8          ,i2          ,i7          ,i6          ,0.000000004202207
i8          ,i2          ,i7          ,i7          ,0.000000000000000
i8          ,i2          ,i7          ,i8          ,0.000102052607324
i8          ,i2          ,i8          ,i1          ,0.000000015991452
i8          ,i2          ,i8          ,i2          ,0.000000030235704
i8          ,i2          ,i8          ,i3          ,0.000000009939937
i8          ,i2          ,i8          ,i4          ,0.000000014863619
i8          ,i2          ,i8          ,i5          ,0.000000009275313
i8          ,i2          ,i8          ,i6          ,0.000038275840559
i8          ,i2          ,i8          ,i7          ,0.000138380288886
i8          ,i2          ,i8          ,i8          ,0.000000000000000
i8          ,i3          ,i1          ,i1          ,0.000000000000000
i8          ,i3          ,i1          ,i2          ,-0.000000004172727
i8          ,i3          ,i1          ,i3          ,0.000000005429812
i8          ,i3          ,i1          ,i4          ,0.000000003410203
i8          ,i3          ,i1          ,i5          ,0.000000004021742
i8          ,i3          ,i1          ,i6          ,0.000000000000000
i8          ,i3          ,i1          ,i7          ,0.000000004229015
i8          ,i3          ,i1          ,i8          ,0.000000000227060
i8          ,i3          ,i2          ,i1          ,-0.000000004050185
i8          ,i3          ,i2          ,i2          ,0.000000000000000
i8          ,i3          ,i2          ,i3          ,0.000000003485584
i8          ,i3          ,i2          ,i4          ,-0.000000004877972
i8          ,i3          ,i2          ,i5          ,0.000000003522520
i8          ,i3          ,i2          ,i6          ,-0.000000002321066
i8          ,i3          ,i2          ,i7          ,0.000000121545063
i8          ,i3          ,i2          ,i8          ,0.000000000237983
i8          ,i3          ,i3          ,i1          ,0.000000000240411
i8          ,i3          ,i3          ,i2          ,0.000000000199670
i8          ,i3          ,i3          ,i3          ,0.000000000000000
i8          ,i3          ,i3          ,i4          ,0.000000003130446
i8          ,i3          ,i3          ,i5          ,0.000000002236291
i8          ,i3          ,i3          ,i6          ,0.000000000185264
i8          ,i3          ,i3          ,i7          ,0.000000000000000
i8          ,i3          ,i3          ,i8          ,0.000000000431088
i8          ,i3          ,i4          ,i1          ,0.000000003343814
i8          ,i3          ,i4          ,i2          ,-0.000000005015798
i8          ,i3          ,i4          ,i3          ,0.000000015780620
i8          ,i3          ,i4          ,i4          ,0.000000000000000
i8          ,i3          ,i4          ,i5          ,0.000000006618795
i8          ,i3          ,i4          ,i6          ,0.000000006846828
i8          ,i3          ,i4          ,i7          ,0.000000202934609
i8          ,i3          ,i4          ,i8          ,0.000000001972472
i8          ,i3          ,i5          ,i1          ,0.000000004399601
i8          ,i3          ,i5          ,i2          ,0.000000004380997
i8          ,i3          ,i5          ,i3          ,0.000000013363777
i8          ,i3          ,i5          ,i4          ,0.000000007216188
i8          ,i3          ,i5          ,i5          ,0.000000000000000
i8          ,i3          ,i5          ,i6          ,0.000000102044834
i8          ,i3          ,i5          ,i7          ,0.000000000000000
